TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef,SourceTable
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2010,Fisher Quantity Index,Level,0,86.461,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2011,Fisher Quantity Index,Level,0,87.767,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2012,Fisher Quantity Index,Level,0,89.461,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2013,Fisher Quantity Index,Level,0,91.250,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2014,Fisher Quantity Index,Level,0,93.512,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2015,Fisher Quantity Index,Level,0,95.766,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2016,Fisher Quantity Index,Level,0,97.854,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2017,Fisher Quantity Index,Level,0,100.000,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2018,Fisher Quantity Index,Level,0,102.608,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2019,Fisher Quantity Index,Level,0,105.215,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2020,Fisher Quantity Index,Level,0,106.823,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2021,Fisher Quantity Index,Level,0,108.616,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2022,Fisher Quantity Index,Level,0,110.688,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2023,Fisher Quantity Index,Level,0,113.385,FAAt602,FAAt602
FAAt602,kcnnoma1es00,13,Nonfarm nonmanufacturing (nonresidential fixed assets only),2024,Fisher Quantity Index,Level,0,116.025,FAAt602,FAAt602
FAAt604,m1ptotl1es00,1,Private fixed assets,1925,Current Dollars,Level,6,"7,955",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1926,Current Dollars,Level,6,"8,524",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1927,Current Dollars,Level,6,"8,828",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1928,Current Dollars,Level,6,"9,076",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1929,Current Dollars,Level,6,"9,409",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1930,Current Dollars,Level,6,"9,219",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1931,Current Dollars,Level,6,"8,549",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1932,Current Dollars,Level,6,"7,464",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1933,Current Dollars,Level,6,"7,041",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1934,Current Dollars,Level,6,"7,288",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1935,Current Dollars,Level,6,"7,324",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1936,Current Dollars,Level,6,"7,508",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1937,Current Dollars,Level,6,"8,371",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1938,Current Dollars,Level,6,"8,580",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1939,Current Dollars,Level,6,"8,590",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1940,Current Dollars,Level,6,"8,976",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1941,Current Dollars,Level,6,"9,950",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1942,Current Dollars,Level,6,"11,246",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1943,Current Dollars,Level,6,"11,539",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1944,Current Dollars,Level,6,"12,038",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1945,Current Dollars,Level,6,"12,507",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1946,Current Dollars,Level,6,"14,247",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1947,Current Dollars,Level,6,"17,736",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1948,Current Dollars,Level,6,"20,821",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1949,Current Dollars,Level,6,"22,590",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1950,Current Dollars,Level,6,"24,334",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1951,Current Dollars,Level,6,"27,747",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1952,Current Dollars,Level,6,"29,544",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1953,Current Dollars,Level,6,"31,345",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1954,Current Dollars,Level,6,"32,959",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1955,Current Dollars,Level,6,"34,996",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1956,Current Dollars,Level,6,"38,812",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1957,Current Dollars,Level,6,"42,260",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1958,Current Dollars,Level,6,"44,911",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1959,Current Dollars,Level,6,"46,820",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1960,Current Dollars,Level,6,"48,210",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1961,Current Dollars,Level,6,"49,782",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1962,Current Dollars,Level,6,"51,796",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1963,Current Dollars,Level,6,"54,159",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1964,Current Dollars,Level,6,"57,277",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1965,Current Dollars,Level,6,"61,569",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1966,Current Dollars,Level,6,"67,173",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1967,Current Dollars,Level,6,"73,329",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1968,Current Dollars,Level,6,"80,604",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1969,Current Dollars,Level,6,"89,434",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1970,Current Dollars,Level,6,"98,261",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1971,Current Dollars,Level,6,"107,637",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1972,Current Dollars,Level,6,"117,495",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1973,Current Dollars,Level,6,"131,493",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1974,Current Dollars,Level,6,"153,159",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1975,Current Dollars,Level,6,"178,787",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1976,Current Dollars,Level,6,"196,508",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1977,Current Dollars,Level,6,"221,120",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1978,Current Dollars,Level,6,"252,105",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1979,Current Dollars,Level,6,"290,723",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1980,Current Dollars,Level,6,"334,967",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1981,Current Dollars,Level,6,"381,921",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1982,Current Dollars,Level,6,"420,389",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1983,Current Dollars,Level,6,"438,784",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1984,Current Dollars,Level,6,"463,508",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1985,Current Dollars,Level,6,"496,400",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1986,Current Dollars,Level,6,"531,562",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1987,Current Dollars,Level,6,"566,012",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1988,Current Dollars,Level,6,"607,911",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1989,Current Dollars,Level,6,"649,618",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1990,Current Dollars,Level,6,"688,395",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1991,Current Dollars,Level,6,"721,456",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1992,Current Dollars,Level,6,"742,886",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1993,Current Dollars,Level,6,"778,209",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1994,Current Dollars,Level,6,"822,507",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1995,Current Dollars,Level,6,"880,716",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1996,Current Dollars,Level,6,"929,122",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1997,Current Dollars,Level,6,"987,736",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1998,Current Dollars,Level,6,"1,052,162",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,1999,Current Dollars,Level,6,"1,132,214",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2000,Current Dollars,Level,6,"1,231,526",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2001,Current Dollars,Level,6,"1,311,694",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2002,Current Dollars,Level,6,"1,361,824",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2003,Current Dollars,Level,6,"1,411,966",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2004,Current Dollars,Level,6,"1,497,124",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2005,Current Dollars,Level,6,"1,622,632",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2006,Current Dollars,Level,6,"1,751,846",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2007,Current Dollars,Level,6,"1,852,444",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2008,Current Dollars,Level,6,"1,931,948",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2009,Current Dollars,Level,6,"1,928,510",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2010,Current Dollars,Level,6,"1,933,238",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2011,Current Dollars,Level,6,"1,997,214",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2012,Current Dollars,Level,6,"2,081,931",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2013,Current Dollars,Level,6,"2,176,593",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2014,Current Dollars,Level,6,"2,301,350",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2015,Current Dollars,Level,6,"2,397,865",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2016,Current Dollars,Level,6,"2,475,581",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2017,Current Dollars,Level,6,"2,599,066",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2018,Current Dollars,Level,6,"2,737,301",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2019,Current Dollars,Level,6,"2,879,704",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2020,Current Dollars,Level,6,"3,005,721",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2021,Current Dollars,Level,6,"3,211,856",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2022,Current Dollars,Level,6,"3,578,376",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2023,Current Dollars,Level,6,"3,800,377",FAAt604,FAAt604
FAAt604,m1ptotl1es00,1,Private fixed assets,2024,Current Dollars,Level,6,"3,992,907",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1925,Current Dollars,Level,6,"4,656",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1926,Current Dollars,Level,6,"4,916",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1927,Current Dollars,Level,6,"5,042",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1928,Current Dollars,Level,6,"5,125",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1929,Current Dollars,Level,6,"5,240",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1930,Current Dollars,Level,6,"5,091",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1931,Current Dollars,Level,6,"4,762",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1932,Current Dollars,Level,6,"4,249",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1933,Current Dollars,Level,6,"4,018",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1934,Current Dollars,Level,6,"4,114",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1935,Current Dollars,Level,6,"4,193",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1936,Current Dollars,Level,6,"4,257",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1937,Current Dollars,Level,6,"4,755",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1938,Current Dollars,Level,6,"4,829",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1939,Current Dollars,Level,6,"4,832",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1940,Current Dollars,Level,6,"5,050",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1941,Current Dollars,Level,6,"5,594",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1942,Current Dollars,Level,6,"6,401",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1943,Current Dollars,Level,6,"6,565",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1944,Current Dollars,Level,6,"6,760",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1945,Current Dollars,Level,6,"6,982",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1946,Current Dollars,Level,6,"8,015",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1947,Current Dollars,Level,6,"9,816",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1948,Current Dollars,Level,6,"11,506",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1949,Current Dollars,Level,6,"12,432",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1950,Current Dollars,Level,6,"13,307",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1951,Current Dollars,Level,6,"15,158",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1952,Current Dollars,Level,6,"16,140",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1953,Current Dollars,Level,6,"17,321",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1954,Current Dollars,Level,6,"18,362",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1955,Current Dollars,Level,6,"19,585",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1956,Current Dollars,Level,6,"22,116",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1957,Current Dollars,Level,6,"24,593",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1958,Current Dollars,Level,6,"26,425",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1959,Current Dollars,Level,6,"27,653",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1960,Current Dollars,Level,6,"28,521",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1961,Current Dollars,Level,6,"29,559",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1962,Current Dollars,Level,6,"30,877",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1963,Current Dollars,Level,6,"32,457",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1964,Current Dollars,Level,6,"34,457",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1965,Current Dollars,Level,6,"37,189",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1966,Current Dollars,Level,6,"40,912",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1967,Current Dollars,Level,6,"45,154",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1968,Current Dollars,Level,6,"50,055",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1969,Current Dollars,Level,6,"55,774",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1970,Current Dollars,Level,6,"61,888",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1971,Current Dollars,Level,6,"67,722",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1972,Current Dollars,Level,6,"73,569",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1973,Current Dollars,Level,6,"82,143",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1974,Current Dollars,Level,6,"96,241",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1975,Current Dollars,Level,6,"113,760",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1976,Current Dollars,Level,6,"125,314",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1977,Current Dollars,Level,6,"140,799",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1978,Current Dollars,Level,6,"159,693",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1979,Current Dollars,Level,6,"183,846",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1980,Current Dollars,Level,6,"212,651",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1981,Current Dollars,Level,6,"245,507",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1982,Current Dollars,Level,6,"273,224",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1983,Current Dollars,Level,6,"286,630",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1984,Current Dollars,Level,6,"303,950",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1985,Current Dollars,Level,6,"327,679",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1986,Current Dollars,Level,6,"350,721",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1987,Current Dollars,Level,6,"372,009",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1988,Current Dollars,Level,6,"399,854",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1989,Current Dollars,Level,6,"427,148",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1990,Current Dollars,Level,6,"454,686",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1991,Current Dollars,Level,6,"479,628",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1992,Current Dollars,Level,6,"494,349",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1993,Current Dollars,Level,6,"517,187",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1994,Current Dollars,Level,6,"547,585",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1995,Current Dollars,Level,6,"590,418",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1996,Current Dollars,Level,6,"626,340",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1997,Current Dollars,Level,6,"670,041",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1998,Current Dollars,Level,6,"714,984",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,1999,Current Dollars,Level,6,"769,635",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2000,Current Dollars,Level,6,"838,620",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2001,Current Dollars,Level,6,"888,572",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2002,Current Dollars,Level,6,"914,587",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2003,Current Dollars,Level,6,"932,541",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2004,Current Dollars,Level,6,"973,014",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2005,Current Dollars,Level,6,"1,042,069",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2006,Current Dollars,Level,6,"1,119,303",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2007,Current Dollars,Level,6,"1,188,944",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2008,Current Dollars,Level,6,"1,256,741",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2009,Current Dollars,Level,6,"1,263,659",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2010,Current Dollars,Level,6,"1,270,714",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2011,Current Dollars,Level,6,"1,324,537",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2012,Current Dollars,Level,6,"1,392,029",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2013,Current Dollars,Level,6,"1,447,694",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2014,Current Dollars,Level,6,"1,524,311",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2015,Current Dollars,Level,6,"1,587,221",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2016,Current Dollars,Level,6,"1,629,907",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2017,Current Dollars,Level,6,"1,709,313",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2018,Current Dollars,Level,6,"1,793,566",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2019,Current Dollars,Level,6,"1,891,831",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2020,Current Dollars,Level,6,"1,968,202",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2021,Current Dollars,Level,6,"2,070,269",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2022,Current Dollars,Level,6,"2,287,902",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2023,Current Dollars,Level,6,"2,447,353",FAAt604,FAAt604
FAAt604,m1ptotl2es00,2,Corporate,2024,Current Dollars,Level,6,"2,583,318",FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1925,Current Dollars,Level,6,172,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1926,Current Dollars,Level,6,200,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1927,Current Dollars,Level,6,202,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1928,Current Dollars,Level,6,206,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1929,Current Dollars,Level,6,211,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1930,Current Dollars,Level,6,207,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1931,Current Dollars,Level,6,189,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1932,Current Dollars,Level,6,163,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1933,Current Dollars,Level,6,148,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1934,Current Dollars,Level,6,158,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1935,Current Dollars,Level,6,161,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1936,Current Dollars,Level,6,167,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1937,Current Dollars,Level,6,185,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1938,Current Dollars,Level,6,188,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1939,Current Dollars,Level,6,186,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1940,Current Dollars,Level,6,193,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1941,Current Dollars,Level,6,217,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1942,Current Dollars,Level,6,261,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1943,Current Dollars,Level,6,246,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1944,Current Dollars,Level,6,249,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1945,Current Dollars,Level,6,230,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1946,Current Dollars,Level,6,243,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1947,Current Dollars,Level,6,314,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1948,Current Dollars,Level,6,364,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1949,Current Dollars,Level,6,398,FAAt604,FAAt604
FAAt604,m1nfito2es00,3,Financial,1950,Current Dollars,Level,6,431,FAAt604,FAAt604
