TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
20,A,2006,2006,54,"Professional, scientific, and technical services",514.9,20
20,A,2006,2006,5411,Legal services,76.4,20
20,A,2006,2006,5412OP,"Miscellaneous professional, scientific, and technical services",357.0,20
20,A,2006,2006,5415,Computer systems design and related services,81.5,20
20,A,2006,2006,55,Management of companies and enterprises,153.2,20
20,A,2006,2006,56,Administrative and waste management services,223.8,20
20,A,2006,2006,561,Administrative and support services,182.0,20
20,A,2006,2006,562,Waste management and remediation services,41.8,20
20,A,2006,2006,6,"Educational services, health care, and social assistance",640.0,20
20,A,2006,2006,61,Educational services,70.6,20
20,A,2006,2006,62,Health care and social assistance,569.4,20
20,A,2006,2006,621,Ambulatory health care services,248.8,20
20,A,2006,2006,622,Hospitals,207.5,20
20,A,2006,2006,623,Nursing and residential care facilities,65.5,20
20,A,2006,2006,624,Social assistance,47.5,20
20,A,2006,2006,7,"Arts, entertainment, recreation, accommodation, and food services",400.9,20
20,A,2006,2006,71,"Arts, entertainment, and recreation",92.3,20
20,A,2006,2006,711AS,"Performing arts, spectator sports, museums, and related activities",43.0,20
20,A,2006,2006,713,"Amusements, gambling, and recreation industries",49.3,20
20,A,2006,2006,72,Accommodation and food services,308.7,20
20,A,2006,2006,721,Accommodation,71.4,20
20,A,2006,2006,722,Food services and drinking places,237.2,20
20,A,2006,2006,81,"Other services, except government",198.4,20
20,A,2006,2006,FIRE,"Finance, insurance, real estate, rental, and leasing",1732.5,20
20,A,2006,2006,G,Government,984.9,20
20,A,2006,2006,GF,Federal,325.7,20
20,A,2006,2006,GFE,Government enterprises,30.0,20
20,A,2006,2006,GFG,General government,295.7,20
20,A,2006,2006,GFGD,National defense,207.5,20
20,A,2006,2006,GFGN,Nondefense,88.2,20
20,A,2006,2006,GSL,State and local,659.3,20
20,A,2006,2006,GSLE,Government enterprises,117.6,20
20,A,2006,2006,GSLG,General government,541.7,20
20,A,2006,2006,HS,Housing,151.6,20
20,A,2006,2006,ICT,Information-communications-technology-producing industries<sup>3</sup>,613.5,20;20.3.A
20,A,2006,2006,II,All industries,11109.9,20
20,A,2006,2006,ORE,Other real estate,649.4,20
20,A,2006,2006,PGOOD,Private goods-producing industries<sup>1</sup>,4304.3,20;20.1.A
20,A,2006,2006,PROF,Professional and business services,891.9,20
20,A,2006,2006,PSERV,Private services-producing industries<sup>2</sup>,5820.7,20;20.2.A
20,A,2006,2006,PVT,Private industries,10125.0,20
20,A,2007,2007,11,"Agriculture, forestry, fishing, and hunting",203.1,20
20,A,2007,2007,111CA,Farms,186.9,20
20,A,2007,2007,113FF,"Forestry, fishing, and related activities",16.1,20
20,A,2007,2007,21,Mining,162.2,20
20,A,2007,2007,211,Oil and gas extraction,70.9,20
20,A,2007,2007,212,"Mining, except oil and gas",46.5,20
20,A,2007,2007,213,Support activities for mining,44.8,20
20,A,2007,2007,22,Utilities,219.8,20
20,A,2007,2007,23,Construction,623.2,20
20,A,2007,2007,311FT,Food and beverage and tobacco products,526.3,20
20,A,2007,2007,313TT,Textile mills and textile product mills,45.2,20
20,A,2007,2007,315AL,Apparel and leather and allied products,18.0,20
20,A,2007,2007,31G,Manufacturing,3559.6,20
20,A,2007,2007,31ND,Nondurable goods,1819.2,20
20,A,2007,2007,321,Wood products,73.8,20
20,A,2007,2007,322,Paper products,118.5,20
20,A,2007,2007,323,Printing and related support activities,55.8,20
20,A,2007,2007,324,Petroleum and coal products,451.7,20
20,A,2007,2007,325,Chemical products,460.8,20
20,A,2007,2007,326,Plastics and rubber products,143.0,20
20,A,2007,2007,327,Nonmetallic mineral products,78.2,20
20,A,2007,2007,331,Primary metals,191.9,20
20,A,2007,2007,332,Fabricated metal products,207.9,20
20,A,2007,2007,333,Machinery,217.3,20
20,A,2007,2007,334,Computer and electronic products,215.9,20
20,A,2007,2007,335,"Electrical equipment, appliances, and components",76.0,20
20,A,2007,2007,3361MV,"Motor vehicles, bodies and trailers, and parts",389.6,20
20,A,2007,2007,3364OT,Other transportation equipment,149.4,20
20,A,2007,2007,337,Furniture and related products,53.2,20
20,A,2007,2007,339,Miscellaneous manufacturing,87.3,20
20,A,2007,2007,33DG,Durable goods,1740.4,20
20,A,2007,2007,42,Wholesale trade,414.8,20
20,A,2007,2007,441,Motor vehicle and parts dealers,53.0,20
20,A,2007,2007,445,Food and beverage stores,64.1,20
20,A,2007,2007,44RT,Retail trade,464.7,20
20,A,2007,2007,452,General merchandise stores,73.9,20
20,A,2007,2007,481,Air transportation,87.5,20
20,A,2007,2007,482,Rail transportation,28.3,20
20,A,2007,2007,483,Water transportation,32.7,20
20,A,2007,2007,484,Truck transportation,155.3,20
20,A,2007,2007,485,Transit and ground passenger transportation,18.6,20
20,A,2007,2007,486,Pipeline transportation,12.7,20
20,A,2007,2007,487OS,Other transportation and support activities,88.5,20
20,A,2007,2007,48TW,Transportation and warehousing,451.4,20
20,A,2007,2007,493,Warehousing and storage,27.8,20
20,A,2007,2007,4A0,Other retail,273.7,20
20,A,2007,2007,51,Information,513.2,20
20,A,2007,2007,511,"Publishing industries, except internet (includes software)",126.4,20
20,A,2007,2007,512,Motion picture and sound recording industries,60.6,20
20,A,2007,2007,513,Broadcasting and telecommunications,280.2,20
20,A,2007,2007,514,"Data processing, internet publishing, and other information services",46.1,20
20,A,2007,2007,52,Finance and insurance,995.6,20
20,A,2007,2007,521CI,"Federal Reserve banks, credit intermediation, and related activities",310.6,20
20,A,2007,2007,523,"Securities, commodity contracts, and investments",295.3,20
20,A,2007,2007,524,Insurance carriers and related activities,285.8,20
20,A,2007,2007,525,"Funds, trusts, and other financial vehicles",103.9,20
20,A,2007,2007,53,Real estate and rental and leasing,825.3,20
20,A,2007,2007,531,Real estate,719.4,20
20,A,2007,2007,532RL,Rental and leasing services and lessors of intangible assets,105.9,20
20,A,2007,2007,54,"Professional, scientific, and technical services",559.2,20
20,A,2007,2007,5411,Legal services,72.9,20
20,A,2007,2007,5412OP,"Miscellaneous professional, scientific, and technical services",396.5,20
20,A,2007,2007,5415,Computer systems design and related services,89.8,20
20,A,2007,2007,55,Management of companies and enterprises,182.4,20
20,A,2007,2007,56,Administrative and waste management services,234.6,20
20,A,2007,2007,561,Administrative and support services,193.6,20
20,A,2007,2007,562,Waste management and remediation services,41.0,20
20,A,2007,2007,6,"Educational services, health care, and social assistance",693.4,20
20,A,2007,2007,61,Educational services,85.1,20
20,A,2007,2007,62,Health care and social assistance,608.3,20
20,A,2007,2007,621,Ambulatory health care services,265.6,20
20,A,2007,2007,622,Hospitals,219.3,20
20,A,2007,2007,623,Nursing and residential care facilities,70.2,20
20,A,2007,2007,624,Social assistance,53.2,20
20,A,2007,2007,7,"Arts, entertainment, recreation, accommodation, and food services",422.2,20
20,A,2007,2007,71,"Arts, entertainment, and recreation",104.1,20
20,A,2007,2007,711AS,"Performing arts, spectator sports, museums, and related activities",51.1,20
20,A,2007,2007,713,"Amusements, gambling, and recreation industries",53.1,20
20,A,2007,2007,72,Accommodation and food services,318.1,20
20,A,2007,2007,721,Accommodation,68.3,20
20,A,2007,2007,722,Food services and drinking places,249.8,20
20,A,2007,2007,81,"Other services, except government",205.7,20
20,A,2007,2007,FIRE,"Finance, insurance, real estate, rental, and leasing",1820.9,20
20,A,2007,2007,G,Government,1045.7,20
20,A,2007,2007,GF,Federal,338.8,20
20,A,2007,2007,GFE,Government enterprises,33.4,20
20,A,2007,2007,GFG,General government,305.4,20
20,A,2007,2007,GFGD,National defense,218.9,20
20,A,2007,2007,GFGN,Nondefense,86.5,20
20,A,2007,2007,GSL,State and local,707.0,20
20,A,2007,2007,GSLE,Government enterprises,129.4,20
20,A,2007,2007,GSLG,General government,577.5,20
20,A,2007,2007,HS,Housing,159.0,20
20,A,2007,2007,ICT,Information-communications-technology-producing industries<sup>3</sup>,616.0,20;20.3.A
20,A,2007,2007,II,All industries,11776.1,20
20,A,2007,2007,ORE,Other real estate,560.4,20
20,A,2007,2007,PGOOD,Private goods-producing industries<sup>1</sup>,4548.1,20;20.1.A
20,A,2007,2007,PROF,Professional and business services,976.3,20
20,A,2007,2007,PSERV,Private services-producing industries<sup>2</sup>,6182.2,20;20.2.A
20,A,2007,2007,PVT,Private industries,10730.4,20
20,A,2008,2008,11,"Agriculture, forestry, fishing, and hunting",226.1,20
20,A,2008,2008,111CA,Farms,209.1,20
20,A,2008,2008,113FF,"Forestry, fishing, and related activities",17.0,20
20,A,2008,2008,21,Mining,222.1,20
20,A,2008,2008,211,Oil and gas extraction,116.6,20
20,A,2008,2008,212,"Mining, except oil and gas",54.8,20
20,A,2008,2008,213,Support activities for mining,50.6,20
20,A,2008,2008,22,Utilities,283.2,20
20,A,2008,2008,23,Construction,626.5,20
20,A,2008,2008,311FT,Food and beverage and tobacco products,579.4,20
20,A,2008,2008,313TT,Textile mills and textile product mills,38.7,20
20,A,2008,2008,315AL,Apparel and leather and allied products,15.1,20
20,A,2008,2008,31G,Manufacturing,3693.4,20
20,A,2008,2008,31ND,Nondurable goods,2004.8,20
20,A,2008,2008,321,Wood products,63.2,20
20,A,2008,2008,322,Paper products,126.0,20
20,A,2008,2008,323,Printing and related support activities,54.0,20
20,A,2008,2008,324,Petroleum and coal products,578.7,20
20,A,2008,2008,325,Chemical products,470.1,20
20,A,2008,2008,326,Plastics and rubber products,142.9,20
20,A,2008,2008,327,Nonmetallic mineral products,69.7,20
20,A,2008,2008,331,Primary metals,211.5,20
20,A,2008,2008,332,Fabricated metal products,224.6,20
20,A,2008,2008,333,Machinery,222.2,20
20,A,2008,2008,334,Computer and electronic products,193.4,20
20,A,2008,2008,335,"Electrical equipment, appliances, and components",71.4,20
20,A,2008,2008,3361MV,"Motor vehicles, bodies and trailers, and parts",334.7,20
20,A,2008,2008,3364OT,Other transportation equipment,154.7,20
20,A,2008,2008,337,Furniture and related products,49.1,20
20,A,2008,2008,339,Miscellaneous manufacturing,94.1,20
20,A,2008,2008,33DG,Durable goods,1688.7,20
20,A,2008,2008,42,Wholesale trade,444.4,20
20,A,2008,2008,441,Motor vehicle and parts dealers,39.7,20
20,A,2008,2008,445,Food and beverage stores,65.6,20
20,A,2008,2008,44RT,Retail trade,425.9,20
20,A,2008,2008,452,General merchandise stores,72.2,20
20,A,2008,2008,481,Air transportation,102.2,20
20,A,2008,2008,482,Rail transportation,31.1,20
20,A,2008,2008,483,Water transportation,34.2,20
20,A,2008,2008,484,Truck transportation,163.2,20
20,A,2008,2008,485,Transit and ground passenger transportation,16.9,20
20,A,2008,2008,486,Pipeline transportation,15.0,20
20,A,2008,2008,487OS,Other transportation and support activities,83.4,20
20,A,2008,2008,48TW,Transportation and warehousing,477.6,20
20,A,2008,2008,493,Warehousing and storage,31.6,20
20,A,2008,2008,4A0,Other retail,248.4,20
20,A,2008,2008,51,Information,511.1,20
20,A,2008,2008,511,"Publishing industries, except internet (includes software)",131.3,20
20,A,2008,2008,512,Motion picture and sound recording industries,51.3,20
20,A,2008,2008,513,Broadcasting and telecommunications,280.8,20
20,A,2008,2008,514,"Data processing, internet publishing, and other information services",47.7,20
20,A,2008,2008,52,Finance and insurance,1121.3,20
20,A,2008,2008,521CI,"Federal Reserve banks, credit intermediation, and related activities",285.5,20
20,A,2008,2008,523,"Securities, commodity contracts, and investments",357.4,20
20,A,2008,2008,524,Insurance carriers and related activities,366.5,20
20,A,2008,2008,525,"Funds, trusts, and other financial vehicles",111.9,20
20,A,2008,2008,53,Real estate and rental and leasing,752.5,20
20,A,2008,2008,531,Real estate,641.6,20
20,A,2008,2008,532RL,Rental and leasing services and lessors of intangible assets,110.9,20
20,A,2008,2008,54,"Professional, scientific, and technical services",541.4,20
20,A,2008,2008,5411,Legal services,51.3,20
20,A,2008,2008,5412OP,"Miscellaneous professional, scientific, and technical services",389.6,20
20,A,2008,2008,5415,Computer systems design and related services,100.6,20
20,A,2008,2008,55,Management of companies and enterprises,176.3,20
20,A,2008,2008,56,Administrative and waste management services,243.5,20
20,A,2008,2008,561,Administrative and support services,200.9,20
20,A,2008,2008,562,Waste management and remediation services,42.6,20
20,A,2008,2008,6,"Educational services, health care, and social assistance",714.3,20
20,A,2008,2008,61,Educational services,89.5,20
20,A,2008,2008,62,Health care and social assistance,624.7,20
20,A,2008,2008,621,Ambulatory health care services,264.7,20
20,A,2008,2008,622,Hospitals,229.4,20
20,A,2008,2008,623,Nursing and residential care facilities,70.9,20
20,A,2008,2008,624,Social assistance,59.7,20
20,A,2008,2008,7,"Arts, entertainment, recreation, accommodation, and food services",435.7,20
20,A,2008,2008,71,"Arts, entertainment, and recreation",104.4,20
20,A,2008,2008,711AS,"Performing arts, spectator sports, museums, and related activities",50.3,20
20,A,2008,2008,713,"Amusements, gambling, and recreation industries",54.1,20
20,A,2008,2008,72,Accommodation and food services,331.3,20
20,A,2008,2008,721,Accommodation,74.5,20
20,A,2008,2008,722,Food services and drinking places,256.8,20
20,A,2008,2008,81,"Other services, except government",220.1,20
20,A,2008,2008,FIRE,"Finance, insurance, real estate, rental, and leasing",1873.8,20
20,A,2008,2008,G,Government,1139.7,20
20,A,2008,2008,GF,Federal,391.5,20
20,A,2008,2008,GFE,Government enterprises,37.9,20
20,A,2008,2008,GFG,General government,353.6,20
20,A,2008,2008,GFGD,National defense,253.5,20
20,A,2008,2008,GFGN,Nondefense,100.1,20
20,A,2008,2008,GSL,State and local,748.2,20
20,A,2008,2008,GSLE,Government enterprises,143.2,20
20,A,2008,2008,GSLG,General government,605.0,20
20,A,2008,2008,HS,Housing,143.3,20
20,A,2008,2008,ICT,Information-communications-technology-producing industries<sup>3</sup>,616.3,20;20.3.A
20,A,2008,2008,II,All industries,12255.1,20
20,A,2008,2008,ORE,Other real estate,498.3,20
20,A,2008,2008,PGOOD,Private goods-producing industries<sup>1</sup>,4768.1,20;20.1.A
20,A,2008,2008,PROF,Professional and business services,961.2,20
20,A,2008,2008,PSERV,Private services-producing industries<sup>2</sup>,6347.3,20;20.2.A
20,A,2008,2008,PVT,Private industries,11115.3,20
20,A,2009,2009,11,"Agriculture, forestry, fishing, and hunting",209.7,20
20,A,2009,2009,111CA,Farms,195.2,20
20,A,2009,2009,113FF,"Forestry, fishing, and related activities",14.4,20
20,A,2009,2009,21,Mining,129.5,20
20,A,2009,2009,211,Oil and gas extraction,55.0,20
20,A,2009,2009,212,"Mining, except oil and gas",43.4,20
20,A,2009,2009,213,Support activities for mining,31.0,20
20,A,2009,2009,22,Utilities,178.7,20
20,A,2009,2009,23,Construction,533.3,20
20,A,2009,2009,311FT,Food and beverage and tobacco products,534.8,20
20,A,2009,2009,313TT,Textile mills and textile product mills,31.3,20
20,A,2009,2009,315AL,Apparel and leather and allied products,14.5,20
20,A,2009,2009,31G,Manufacturing,2817.7,20
20,A,2009,2009,31ND,Nondurable goods,1539.0,20
20,A,2009,2009,321,Wood products,44.7,20
20,A,2009,2009,322,Paper products,101.3,20
20,A,2009,2009,323,Printing and related support activities,44.4,20
20,A,2009,2009,324,Petroleum and coal products,371.8,20
20,A,2009,2009,325,Chemical products,333.4,20
20,A,2009,2009,326,Plastics and rubber products,107.5,20
20,A,2009,2009,327,Nonmetallic mineral products,51.2,20
20,A,2009,2009,331,Primary metals,126.1,20
20,A,2009,2009,332,Fabricated metal products,163.1,20
20,A,2009,2009,333,Machinery,166.8,20
20,A,2009,2009,334,Computer and electronic products,131.7,20
20,A,2009,2009,335,"Electrical equipment, appliances, and components",52.1,20
20,A,2009,2009,3361MV,"Motor vehicles, bodies and trailers, and parts",295.4,20
20,A,2009,2009,3364OT,Other transportation equipment,130.8,20
20,A,2009,2009,337,Furniture and related products,36.8,20
20,A,2009,2009,339,Miscellaneous manufacturing,80.0,20
20,A,2009,2009,33DG,Durable goods,1278.8,20
20,A,2009,2009,42,Wholesale trade,322.9,20
20,A,2009,2009,441,Motor vehicle and parts dealers,21.9,20
20,A,2009,2009,445,Food and beverage stores,59.3,20
20,A,2009,2009,44RT,Retail trade,375.6,20
20,A,2009,2009,452,General merchandise stores,73.9,20
20,A,2009,2009,481,Air transportation,75.0,20
20,A,2009,2009,482,Rail transportation,21.8,20
20,A,2009,2009,483,Water transportation,27.1,20
20,A,2009,2009,484,Truck transportation,121.9,20
20,A,2009,2009,485,Transit and ground passenger transportation,15.5,20
20,A,2009,2009,486,Pipeline transportation,12.7,20
20,A,2009,2009,487OS,Other transportation and support activities,69.3,20
20,A,2009,2009,48TW,Transportation and warehousing,376.7,20
20,A,2009,2009,493,Warehousing and storage,33.5,20
20,A,2009,2009,4A0,Other retail,220.4,20
20,A,2009,2009,51,Information,498.2,20
20,A,2009,2009,511,"Publishing industries, except internet (includes software)",117.7,20
20,A,2009,2009,512,Motion picture and sound recording industries,40.9,20
20,A,2009,2009,513,Broadcasting and telecommunications,290.2,20
20,A,2009,2009,514,"Data processing, internet publishing, and other information services",49.4,20
20,A,2009,2009,52,Finance and insurance,914.6,20
20,A,2009,2009,521CI,"Federal Reserve banks, credit intermediation, and related activities",291.1,20
20,A,2009,2009,523,"Securities, commodity contracts, and investments",245.8,20
20,A,2009,2009,524,Insurance carriers and related activities,279.7,20
20,A,2009,2009,525,"Funds, trusts, and other financial vehicles",98.0,20
20,A,2009,2009,53,Real estate and rental and leasing,688.2,20
20,A,2009,2009,531,Real estate,600.1,20
20,A,2009,2009,532RL,Rental and leasing services and lessors of intangible assets,88.1,20
20,A,2009,2009,54,"Professional, scientific, and technical services",528.9,20
20,A,2009,2009,5411,Legal services,67.8,20
20,A,2009,2009,5412OP,"Miscellaneous professional, scientific, and technical services",370.3,20
20,A,2009,2009,5415,Computer systems design and related services,90.8,20
20,A,2009,2009,55,Management of companies and enterprises,155.3,20
20,A,2009,2009,56,Administrative and waste management services,221.6,20
20,A,2009,2009,561,Administrative and support services,185.2,20
20,A,2009,2009,562,Waste management and remediation services,36.4,20
20,A,2009,2009,6,"Educational services, health care, and social assistance",731.3,20
20,A,2009,2009,61,Educational services,85.3,20
20,A,2009,2009,62,Health care and social assistance,646.0,20
20,A,2009,2009,621,Ambulatory health care services,266.3,20
20,A,2009,2009,622,Hospitals,243.7,20
20,A,2009,2009,623,Nursing and residential care facilities,70.2,20
20,A,2009,2009,624,Social assistance,65.8,20
20,A,2009,2009,7,"Arts, entertainment, recreation, accommodation, and food services",422.1,20
20,A,2009,2009,71,"Arts, entertainment, and recreation",99.6,20
20,A,2009,2009,711AS,"Performing arts, spectator sports, museums, and related activities",48.5,20
20,A,2009,2009,713,"Amusements, gambling, and recreation industries",51.1,20
20,A,2009,2009,72,Accommodation and food services,322.5,20
20,A,2009,2009,721,Accommodation,74.6,20
20,A,2009,2009,722,Food services and drinking places,247.9,20
20,A,2009,2009,81,"Other services, except government",195.0,20
20,A,2009,2009,FIRE,"Finance, insurance, real estate, rental, and leasing",1602.8,20
20,A,2009,2009,G,Government,1181.9,20
20,A,2009,2009,GF,Federal,415.9,20
20,A,2009,2009,GFE,Government enterprises,37.2,20
20,A,2009,2009,GFG,General government,378.8,20
20,A,2009,2009,GFGD,National defense,264.6,20
20,A,2009,2009,GFGN,Nondefense,114.1,20
20,A,2009,2009,GSL,State and local,766.0,20
20,A,2009,2009,GSLE,Government enterprises,155.2,20
20,A,2009,2009,GSLG,General government,610.7,20
20,A,2009,2009,HS,Housing,148.2,20
20,A,2009,2009,ICT,Information-communications-technology-producing industries<sup>3</sup>,568.7,20;20.3.A
20,A,2009,2009,II,All industries,10481.3,20
20,A,2009,2009,ORE,Other real estate,451.9,20
20,A,2009,2009,PGOOD,Private goods-producing industries<sup>1</sup>,3690.2,20;20.1.A
20,A,2009,2009,PROF,Professional and business services,905.8,20
20,A,2009,2009,PSERV,Private services-producing industries<sup>2</sup>,5609.1,20;20.2.A
20,A,2009,2009,PVT,Private industries,9299.3,20
20,A,2010,2010,11,"Agriculture, forestry, fishing, and hunting",220.8,20
20,A,2010,2010,111CA,Farms,203.9,20
20,A,2010,2010,113FF,"Forestry, fishing, and related activities",17.0,20
20,A,2010,2010,21,Mining,193.7,20
20,A,2010,2010,211,Oil and gas extraction,115.6,20
20,A,2010,2010,212,"Mining, except oil and gas",43.0,20
20,A,2010,2010,213,Support activities for mining,35.1,20
20,A,2010,2010,22,Utilities,215.4,20
20,A,2010,2010,23,Construction,490.9,20
20,A,2010,2010,311FT,Food and beverage and tobacco products,576.8,20
20,A,2010,2010,313TT,Textile mills and textile product mills,34.3,20
20,A,2010,2010,315AL,Apparel and leather and allied products,12.9,20
20,A,2010,2010,31G,Manufacturing,3230.6,20
20,A,2010,2010,31ND,Nondurable goods,1802.4,20
20,A,2010,2010,321,Wood products,48.6,20
20,A,2010,2010,322,Paper products,113.0,20
20,A,2010,2010,323,Printing and related support activities,44.3,20
20,A,2010,2010,324,Petroleum and coal products,483.9,20
20,A,2010,2010,325,Chemical products,412.4,20
20,A,2010,2010,326,Plastics and rubber products,124.8,20
20,A,2010,2010,327,Nonmetallic mineral products,54.0,20
20,A,2010,2010,331,Primary metals,184.8,20
20,A,2010,2010,332,Fabricated metal products,175.6,20
20,A,2010,2010,333,Machinery,191.3,20
20,A,2010,2010,334,Computer and electronic products,130.1,20
20,A,2010,2010,335,"Electrical equipment, appliances, and components",57.8,20
20,A,2010,2010,3361MV,"Motor vehicles, bodies and trailers, and parts",345.8,20
20,A,2010,2010,3364OT,Other transportation equipment,128.2,20
20,A,2010,2010,337,Furniture and related products,35.4,20
20,A,2010,2010,339,Miscellaneous manufacturing,76.6,20
20,A,2010,2010,33DG,Durable goods,1428.2,20
20,A,2010,2010,42,Wholesale trade,471.6,20
20,A,2010,2010,441,Motor vehicle and parts dealers,53.9,20
20,A,2010,2010,445,Food and beverage stores,64.1,20
20,A,2010,2010,44RT,Retail trade,436.1,20
20,A,2010,2010,452,General merchandise stores,82.1,20
20,A,2010,2010,481,Air transportation,79.2,20
20,A,2010,2010,482,Rail transportation,32.7,20
20,A,2010,2010,483,Water transportation,32.2,20
20,A,2010,2010,484,Truck transportation,138.0,20
20,A,2010,2010,485,Transit and ground passenger transportation,13.7,20
20,A,2010,2010,486,Pipeline transportation,11.0,20
20,A,2010,2010,487OS,Other transportation and support activities,75.2,20
20,A,2010,2010,48TW,Transportation and warehousing,425.2,20
20,A,2010,2010,493,Warehousing and storage,43.3,20
20,A,2010,2010,4A0,Other retail,236.0,20
20,A,2010,2010,51,Information,513.9,20
20,A,2010,2010,511,"Publishing industries, except internet (includes software)",110.5,20
20,A,2010,2010,512,Motion picture and sound recording industries,38.5,20
20,A,2010,2010,513,Broadcasting and telecommunications,311.8,20
20,A,2010,2010,514,"Data processing, internet publishing, and other information services",53.1,20
20,A,2010,2010,52,Finance and insurance,924.4,20
20,A,2010,2010,521CI,"Federal Reserve banks, credit intermediation, and related activities",272.4,20
20,A,2010,2010,523,"Securities, commodity contracts, and investments",257.7,20
20,A,2010,2010,524,Insurance carriers and related activities,288.9,20
20,A,2010,2010,525,"Funds, trusts, and other financial vehicles",105.4,20
20,A,2010,2010,53,Real estate and rental and leasing,725.7,20
20,A,2010,2010,531,Real estate,617.4,20
20,A,2010,2010,532RL,Rental and leasing services and lessors of intangible assets,108.2,20
20,A,2010,2010,54,"Professional, scientific, and technical services",552.8,20
20,A,2010,2010,5411,Legal services,81.3,20
20,A,2010,2010,5412OP,"Miscellaneous professional, scientific, and technical services",369.5,20
20,A,2010,2010,5415,Computer systems design and related services,102.1,20
20,A,2010,2010,55,Management of companies and enterprises,156.8,20
20,A,2010,2010,56,Administrative and waste management services,234.1,20
20,A,2010,2010,561,Administrative and support services,199.5,20
20,A,2010,2010,562,Waste management and remediation services,34.6,20
20,A,2010,2010,6,"Educational services, health care, and social assistance",780.4,20
20,A,2010,2010,61,Educational services,93.9,20
20,A,2010,2010,62,Health care and social assistance,686.4,20
20,A,2010,2010,621,Ambulatory health care services,271.3,20
20,A,2010,2010,622,Hospitals,267.0,20
20,A,2010,2010,623,Nursing and residential care facilities,75.1,20
20,A,2010,2010,624,Social assistance,73.1,20
20,A,2010,2010,7,"Arts, entertainment, recreation, accommodation, and food services",423.0,20
20,A,2010,2010,71,"Arts, entertainment, and recreation",93.5,20
20,A,2010,2010,711AS,"Performing arts, spectator sports, museums, and related activities",46.2,20
20,A,2010,2010,713,"Amusements, gambling, and recreation industries",47.3,20
20,A,2010,2010,72,Accommodation and food services,329.5,20
20,A,2010,2010,721,Accommodation,73.5,20
20,A,2010,2010,722,Food services and drinking places,256.0,20
20,A,2010,2010,81,"Other services, except government",206.6,20
20,A,2010,2010,FIRE,"Finance, insurance, real estate, rental, and leasing",1650.0,20
20,A,2010,2010,G,Government,1228.4,20
20,A,2010,2010,GF,Federal,448.9,20
20,A,2010,2010,GFE,Government enterprises,39.5,20
20,A,2010,2010,GFG,General government,409.4,20
20,A,2010,2010,GFGD,National defense,282.1,20
20,A,2010,2010,GFGN,Nondefense,127.3,20
20,A,2010,2010,GSL,State and local,779.5,20
20,A,2010,2010,GSLE,Government enterprises,168.8,20
20,A,2010,2010,GSLG,General government,610.8,20
20,A,2010,2010,HS,Housing,155.0,20
20,A,2010,2010,ICT,Information-communications-technology-producing industries<sup>3</sup>,597.9,20;20.3.A
20,A,2010,2010,II,All industries,11430.5,20
20,A,2010,2010,ORE,Other real estate,462.4,20
20,A,2010,2010,PGOOD,Private goods-producing industries<sup>1</sup>,4136.0,20;20.1.A
20,A,2010,2010,PROF,Professional and business services,943.8,20
20,A,2010,2010,PSERV,Private services-producing industries<sup>2</sup>,6066.0,20;20.2.A
20,A,2010,2010,PVT,Private industries,10202.1,20
20,A,2011,2011,11,"Agriculture, forestry, fishing, and hunting",249.6,20
20,A,2011,2011,111CA,Farms,229.2,20
20,A,2011,2011,113FF,"Forestry, fishing, and related activities",20.4,20
20,A,2011,2011,21,Mining,244.0,20
20,A,2011,2011,211,Oil and gas extraction,153.9,20
20,A,2011,2011,212,"Mining, except oil and gas",54.2,20
20,A,2011,2011,213,Support activities for mining,35.9,20
20,A,2011,2011,22,Utilities,196.6,20
20,A,2011,2011,23,Construction,494.8,20
20,A,2011,2011,311FT,Food and beverage and tobacco products,646.2,20
20,A,2011,2011,313TT,Textile mills and textile product mills,37.8,20
20,A,2011,2011,315AL,Apparel and leather and allied products,14.8,20
20,A,2011,2011,31G,Manufacturing,3732.2,20
20,A,2011,2011,31ND,Nondurable goods,2138.8,20
20,A,2011,2011,321,Wood products,49.3,20
20,A,2011,2011,322,Paper products,121.9,20
20,A,2011,2011,323,Printing and related support activities,45.4,20
20,A,2011,2011,324,Petroleum and coal products,657.9,20
20,A,2011,2011,325,Chemical products,476.9,20
20,A,2011,2011,326,Plastics and rubber products,138.0,20
20,A,2011,2011,327,Nonmetallic mineral products,55.1,20
20,A,2011,2011,331,Primary metals,218.9,20
20,A,2011,2011,332,Fabricated metal products,199.4,20
20,A,2011,2011,333,Machinery,224.2,20
20,A,2011,2011,334,Computer and electronic products,134.4,20
20,A,2011,2011,335,"Electrical equipment, appliances, and components",69.5,20
20,A,2011,2011,3361MV,"Motor vehicles, bodies and trailers, and parts",394.3,20
20,A,2011,2011,3364OT,Other transportation equipment,131.5,20
20,A,2011,2011,337,Furniture and related products,35.3,20
20,A,2011,2011,339,Miscellaneous manufacturing,81.6,20
20,A,2011,2011,33DG,Durable goods,1593.4,20
20,A,2011,2011,42,Wholesale trade,596.0,20
20,A,2011,2011,441,Motor vehicle and parts dealers,48.3,20
20,A,2011,2011,445,Food and beverage stores,72.0,20
20,A,2011,2011,44RT,Retail trade,452.3,20
20,A,2011,2011,452,General merchandise stores,77.6,20
20,A,2011,2011,481,Air transportation,109.4,20
20,A,2011,2011,482,Rail transportation,39.2,20
20,A,2011,2011,483,Water transportation,34.8,20
20,A,2011,2011,484,Truck transportation,156.4,20
